PRODUKT_CODE;B_DAT_PRODUKT;E_DAT_PRODUKT;NAAM_PRODUKT;BEDRAG_NET_PROD;BEDRAG_BTW_PROD;KOST_PRYS_PROD;MUT_DAT_PROD;AMBT_CODE_MUT;TAR_CODE_PROD;ORG_OND_C_PROD;TYD_STEMPEL
606;20130101;20130103;BEDRIJFSWAGEN ZWAAR / HERAFGIFTE KB;118.00;0.00;1.00;20121231;SAP;539;BUD;3566307615
606;20100101;20121231;BEDRIJFSWAGEN ZWAAR / HERAFGIFTE KB;115.00;0.00;1.00;20121211;SAP;539;BUD;3564320412
606;20090624;20091231;BEDRIJFSWAGEN ZWAAR / HERAFGIFTE KB;108.00;0.00;1.00;20091030;SAP;539;BUD;3465997302
606;20090204;20090623;BEDRIJFSWAGEN ZWAAR / HERINSCHRIJVING;108.00;0.00;1.00;20090203;SAP;539;BUD;3454851719
606;20081120;20090203;KEURING MOT.VT.ZWAAR - HERINSCHRIJVING;108.00;0.00;1.00;20081119;SAP;539;BUD;3442755714
606;20080101;20081119;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;108.00;0.00;1.00;20071231;SAP;539;BUD;3436189298
606;20060101;20071231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;90.00;0.00;1.00;20071010;SAP;539;BUD;3401110931
606;20050527;20051231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;85.00;0.00;1.00;20051019;SAP;539;BUD;3338816434
606;20050101;20050526;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;85.00;0.00;1.00;20041026;RAP;539;BUD;3326195984
606;20040101;20041231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;82.50;0.00;1.00;20031111;RAP;539;BUD;3277617853
606;20030101;20031231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;79.50;0.00;1.00;20021022;RAP;539;BUD;3244348989
606;20020101;20021231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;65.75;0.00;1.00;20011031;EUR;539;BUD;3213621571
606;20000101;20011231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;145.00;0.00;1.00;20011031;RAP;539;BUD;3213621572
606;19980601;19991231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;145.00;0.00;1.00;20010616;RAP;539;BUD;3201759136
606;19980129;19980531;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;145.00;0.00;1.00;19980128;RAP;539;BUD;3095079927
606;19970101;19980128;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;145.00;0.00;1.00;19961128;RAP;539;BUD;3058253517
606;19960101;19961231;KEUR.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;130.00;0.00;1.00;19960422;RAP;539;BUD;3039235535
607;20050527;20071231;HERK.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;35.00;0.00;1.00;20071010;SAP;3848;BUD;3401110931
607;20040101;20050526;HERK.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;35.00;0.00;1.00;20031111;RAP;3848;BUD;3326195984
607;20020101;20031231;HERK.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;20011031;EUR;3848;BUD;3213621571
607;20000101;20011231;HERK.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;20011031;RAP;3848;BUD;3213621572
607;19960101;19991231;HERK.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;20010616;RAP;3848;BUD;3201759136
608;20081120;20110331;CONTKEUR.MOT.VT.ZWAAR - HERINSCHRIJVING;25.00;0.00;1.00;20110325;SAP;3897;BUD;3510147632
608;20080101;20081119;CONT.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;25.00;0.00;1.00;20071231;SAP;3897;BUD;3436189298
608;20050527;20071231;CONT.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;35.00;0.00;1.00;20071010;SAP;3897;BUD;3401110931
608;20040101;20050526;CONT.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;35.00;0.00;1.00;20031111;RAP;3897;BUD;3326195984
608;20020101;20031231;CONT.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;20011031;EUR;3897;BUD;3213621571
608;20000101;20011231;CONT.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;20011031;RAP;3897;BUD;3213621572
608;19960101;19991231;CONT.MOT.VT.ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;20010616;RAP;3897;BUD;3201759136
609;20020101;20021231;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;77.10;0.00;1.00;20011031;EUR;540;BUD;3213621571
609;20000101;20011231;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;170.00;0.00;1.00;20011031;RAP;540;BUD;3213621572
609;19980601;19991231;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;170.00;0.00;1.00;20010616;RAP;540;BUD;3201759136
609;19980129;19980531;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;170.00;0.00;1.00;19980128;RAP;540;BUD;3095079951
609;19980101;19980128;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;170.00;0.00;1.00;19971209;RAP;540;BUD;3090731556
609;19970101;19971231;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;170.00;0.00;1.00;19961113;RAP;540;BUD;3056969152
609;19960101;19961231;KEUR.MOT.VT.EXT-ZWAAR-IMP.REG. BINN NED;150.00;0.00;1.00;19960422;RAP;540;BUD;3039235633
610;20030101;20030430;HERK.MOT.VT.EXT-ZWAAR-IMP.REG.BINN NED;70.00;0.00;1.00;20021213;RAP;3849;BUD;3248859064
610;20020101;20021231;HERK.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;20011031;EUR;3849;BUD;3213621571
610;20000101;20011231;HERK.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;20011031;RAP;3849;BUD;3213621572
610;19980101;19991231;HERK.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;20010616;RAP;3849;BUD;3201759136
610;19960101;19971231;HERK.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;70.00;0.00;1.00;19960423;RAP;3849;BUD;3039346123
611;20030101;20030430;CONT.MOT.VT.EXT.ZWAAR-IMP.REG.BINN.NED;30.00;0.00;1.00;20021213;RAP;3898;BUD;3248859134
611;20020101;20021231;CONT.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;20011031;EUR;3898;BUD;3213621571
611;20000101;20011231;CONT.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;20011031;RAP;3898;BUD;3213621572
611;19980101;19991231;CONT.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;20010616;RAP;3898;BUD;3201759137
611;19960101;19971231;CONT.MOT.VT.EXT-ZWAAR-IMP.REG.BINNEN NED;30.00;0.00;1.00;19960423;RAP;3898;BUD;3039348073
613;20080101;20090228;KEUR.AHW.LICHT - WIJZ.AFST.HART KOPP.;42.00;0.00;1.00;20081103;SAP;4907;BUD;3434806904
613;20060101;20071231;KEUR.AHW.LICHT - WIJZ.AFST.HART KOPP.;43.50;0.00;1.00;20071009;SAP;4907;BUD;3401024534
613;20050527;20051231;KEUR.AHW.LICHT - WIJZ.AFST.HART KOPP.;41.50;0.00;1.00;20051019;SAP;4907;BUD;3338816434
