PRODUKT_CODE;B_DAT_PRODUKT;PROD_COMP_CODE;B_DAT_PROD_COMP;E_DAT_PROD_COMP;SOORT_PROD_COMP;KOST_PL_E_COMP;KOST_PL_H_COMP;GB_NR_PROD_COMP;BEDR_PROD_COMP;BTW_C_PROD_COMP;BTW_P_PROD_COMP;MUT_DAT_PR_COMP;AMBT_CODE_MUT;TYD_STEMPEL
0128;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403055
0128;19990701;2;19990701;19990723;K;6210;15;62181000;1.00;;0.00;19990625;RAP;3139403055
0129;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759079
0129;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759079
0129;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759079
0129;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759079
0129;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403146
0129;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403146
013;20130101;1;20130101;99999999;O;1150;1031;81070020;13.00;;0.00;20121231;SAP;3566048418
013;20130101;2;20130101;99999999;K;1150;1031;61099999;1.00;;0.00;20121231;SAP;3566048418
013;20100101;1;20100101;20121231;O;1150;1031;81070020;12.50;;0.00;20121211;SAP;3564320413
013;20100101;2;20100101;20121231;K;1150;1031;61099999;1.00;;0.00;20121211;SAP;3564320413
013;20080201;1;20080201;20091231;O;1150;1031;81070020;11.00;;0.00;20091030;SAP;3465997303
013;20080201;2;20080201;20091231;K;1150;1031;61099999;1.00;;0.00;20091030;SAP;3465997303
013;20070426;1;20070426;20080131;O;1150;1031;81070020;10.50;;0.00;20080122;SAP;3410096494
013;20070426;2;20070426;20080131;K;1150;1031;61099999;1.00;;0.00;20080122;SAP;3410096494
013;20000101;1;20000101;20030331;O;6210;1141;82110100;0.00;;0.00;20010616;RAP;3201759079
013;20000101;2;20000101;20030331;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759079
013;19990501;1;19990501;19991231;O;6210;14;82110100;0.00;;0.00;20010616;RAP;3201759079
013;19990501;2;19990501;19991231;K;6210;14;62110100;0.00;;0.00;20010616;RAP;3201759079
013;19990101;1;19990101;19990430;O;6210;14;82110100;40.00;;0.00;19981023;RAP;3118222168
013;19990101;2;19990101;19990430;K;6210;14;62110100;1.00;;0.00;19981023;RAP;3118222168
0130;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759079
0130;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759079
0130;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759079
0130;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759079
0130;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403234
0130;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403234
0131;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759079
0131;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759079
0131;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759079
0131;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759079
0131;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403319
0131;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403319
0132;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759079
0132;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759079
0132;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759079
0132;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759079
0132;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403404
0132;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403404
0133;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759079
0133;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759079
0133;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759079
0133;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759079
0133;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403496
0133;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403496
0134;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759080
0134;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759080
0134;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759080
0134;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759080
0134;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403580
0134;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403580
0135;20000101;1;20000101;20031231;O;6210;1141;82181000;0.00;;0.00;20010616;RAP;3201759080
0135;20000101;2;20000101;20031231;K;6210;1141;62099999;0.00;;0.00;20010616;RAP;3201759080
0135;19990724;1;19990724;19991231;O;6210;14;82181000;0.00;;0.00;20010616;RAP;3201759080
0135;19990724;2;19990724;19991231;K;6210;14;62181000;0.00;;0.00;20010616;RAP;3201759080
0135;19990701;1;19990701;19990723;O;6210;14;82181000;40.00;;0.00;19990625;RAP;3139403659
0135;19990701;2;19990701;19990723;K;6210;14;62181000;1.00;;0.00;19990625;RAP;3139403659
014;20100101;1;20100101;20151231;O;1150;1031;81081000;86.00;;0.00;20151217;SAP;3659446822
014;20100101;2;20100101;20151231;K;1150;1031;61099999;1.00;;0.00;20151217;SAP;3659446822
014;20090101;1;20090101;20091231;O;1150;1031;81081000;86.00;;0.00;20091102;SAP;3466256504
014;20090101;2;20090101;20091231;K;1150;1031;61099999;1.00;;0.00;20091102;SAP;3466256504
014;20080201;1;20080201;20081231;O;1150;1031;81081000;84.00;;0.00;20081119;SAP;3436189299
014;20080201;2;20080201;20081231;K;1150;1031;61099999;1.00;;0.00;20081119;SAP;3436189299
014;20070112;1;20070112;20080131;O;1150;1031;81081000;80.00;;0.00;20080122;SAP;3410096494
014;20070112;2;20070112;20080131;K;1150;1031;61099999;1.00;;0.00;20080122;SAP;3410096494
014;20060112;1;20060112;20070111;O;1150;1031;81081000;78.00;;0.00;20060111;SAP;3377610135
014;20060112;2;20060112;20070111;K;1150;1031;61099999;1.00;;0.00;20060111;SAP;3377610135
014;20050601;1;20050601;20060111;O;1150;1031;81081000;68.00;;0.00;20050531;SAP;3346074078
014;20050601;2;20050601;20060111;K;1150;1031;61099999;1.00;;0.00;20050531;SAP;3346074078
014;20000101;1;20000101;20030331;O;6210;1141;82181000;55.00;;0.00;20010616;RAP;3201759080
014;20000101;2;20000101;20030331;K;6210;1141;62099999;1.00;;0.00;20010616;RAP;3201759080
014;19990521;1;19990521;19991231;O;6210;14;82181000;55.00;;0.00;20010616;RAP;3201759080
014;19990521;2;19990521;19991231;K;6210;14;62181000;1.00;;0.00;20010616;RAP;3201759080
015;20131205;1;20131205;99999999;O;4600;1141;82110100;15.00;;0.00;20131204;SAP;3595251616
015;20131205;2;20131205;99999999;K;4600;1141;62099999;1.00;;0.00;20131204;SAP;3595251616
015;20130104;1;20130104;20131204;O;4600;1141;82110100;15.00;;0.00;20130103;SAP;3595251616
015;20130104;2;20130104;20131204;K;4600;1141;62099999;1.00;;0.00;20130103;SAP;3595251616
015;20090205;1;20090205;20130103;O;2050;1141;82110100;15.00;;0.00;20090204;SAP;3566307617
015;20090205;2;20090205;20130103;K;2050;1141;62099999;1.00;;0.00;20090204;SAP;3566307617
015;20050527;1;20050527;20090204;O;2050;1141;82110100;15.00;;0.00;20050526;SAP;3442842114
015;20050527;2;20050527;20090204;K;2050;1141;62099999;1.00;;0.00;20050526;SAP;3442842114
015;20040101;1;20040101;20050526;O;6210;1141;82110100;15.00;;0.00;20031121;RAP;3326196069
015;20040101;2;20040101;20050526;K;6220;1151;62099999;1.00;;0.00;20031121;RAP;3326196069
015;20030423;1;20030423;20031231;O;6220;1151;82181000;0.00;;0.00;20030422;RAP;3260080385
015;20030423;2;20030423;20031231;K;6220;1151;62099999;0.00;;0.00;20030422;RAP;3260080385
015;20000101;1;20000101;20030422;O;6220;1151;82181000;0.00;;0.00;20010616;RAP;3201759080
015;20000101;2;20000101;20030422;K;6220;1151;62099999;0.00;;0.00;20010616;RAP;3201759080
015;19970101;1;19970101;19991231;O;6220;15;82181000;0.00;;0.00;20010616;RAP;3201759080
015;19970101;2;19970101;19991231;K;6220;15;62181000;0.00;;0.00;20010616;RAP;3201759080
015;19961002;1;19961002;19961231;O;6220;15;82181000;50.00;;0.00;19961001;RAP;3053248311
015;19961002;2;19961002;19961231;K;6220;15;62181000;1.00;;0.00;19961001;RAP;3053248311
015;19960101;1;19960101;19961001;O;6220;15;82120100;50.00;;0.00;19960422;RAP;3039240347
015;19960101;2;19960101;19961001;K;6220;15;62120100;1.00;;0.00;19960924;RAP;3052656289
016;20100101;1;20100101;20151231;O;1150;1031;81081000;32.00;;0.00;20151217;SAP;3659446822
016;20100101;2;20100101;20151231;K;1150;1031;61099999;1.00;;0.00;20151217;SAP;3659446822
016;20090101;1;20090101;20091231;O;1150;1031;81081000;32.00;;0.00;20091102;SAP;3466256504
016;20090101;2;20090101;20091231;K;1150;1031;61099999;1.00;;0.00;20091102;SAP;3466256504
016;20080201;1;20080201;20081231;O;1150;1031;81081000;31.00;;0.00;20081119;SAP;3436189299
016;20080201;2;20080201;20081231;K;1150;1031;61099999;1.00;;0.00;20081119;SAP;3436189299
016;20070112;1;20070112;20080131;O;1150;1031;81081000;29.50;;0.00;20080122;SAP;3410096494
016;20070112;2;20070112;20080131;K;1150;1031;61099999;1.00;;0.00;20080122;SAP;3410096494
016;20060112;1;20060112;20070111;O;1150;1031;81081000;28.50;;0.00;20060111;SAP;3377610135
016;20060112;2;20060112;20070111;K;1150;1031;61099999;1.00;;0.00;20060111;SAP;3377610135
016;20050601;1;20050601;20060111;O;1150;1031;81081000;25.00;;0.00;20050531;SAP;3346074078
016;20050601;2;20050601;20060111;K;1150;1031;61099999;1.00;;0.00;20050531;SAP;3346074078
016;20010101;1;20010101;20030331;O;6220;15;82181000;225.00;;0.00;20001026;RAP;3181628689
016;20010101;2;20010101;20030331;K;6220;15;62181000;1.00;;0.00;20001026;RAP;3181628689
016;20000101;1;20000101;20001231;O;6220;15;82181000;215.00;;0.00;19991028;RAP;3150179417
016;20000101;2;20000101;20001231;K;6220;15;62181000;1.00;;0.00;19991028;RAP;3150179417
016;19990101;1;19990101;19991231;O;6220;15;82181000;205.00;;0.00;19981023;RAP;3118228417
016;19990101;2;19990101;19991231;K;6220;15;62181000;1.00;;0.00;19981023;RAP;3118228417
016;19980101;1;19980101;19981231;O;6220;15;82181000;195.00;;0.00;19971030;RAP;3087270575
016;19980101;2;19980101;19981231;K;6220;15;62181000;1.00;;0.00;19971030;RAP;3087270575
016;19961002;1;19961002;19971231;O;6220;15;82181000;187.00;;0.00;19961001;RAP;3053248459
016;19961002;2;19961002;19971231;K;6220;15;62181000;1.00;;0.00;19961001;RAP;3053248459
016;19960101;1;19960101;19961001;O;6220;15;82121100;187.00;;0.00;19960422;RAP;3039240398
016;19960101;2;19960101;19961001;K;6220;15;62121100;1.00;;0.00;19960925;RAP;3052714458
017;20100101;1;20100101;20151231;O;1150;1031;81081000;51.00;;0.00;20151217;SAP;3659446822
017;20100101;2;20100101;20151231;K;1150;1031;61099999;1.00;;0.00;20151217;SAP;3659446822
017;20090101;1;20090101;20091231;O;1150;1031;81081000;51.00;;0.00;20091102;SAP;3466256504
017;20090101;2;20090101;20091231;K;1150;1031;61099999;1.00;;0.00;20091102;SAP;3466256504
017;20080201;1;20080201;20081231;O;1150;1031;81081000;50.00;;0.00;20081119;SAP;3436189299
017;20080201;2;20080201;20081231;K;1150;1031;61099999;1.00;;0.00;20081119;SAP;3436189299
017;20070112;1;20070112;20080131;O;1150;1031;81081000;48.00;;0.00;20080122;SAP;3410096494
017;20070112;2;20070112;20080131;K;1150;1031;61099999;1.00;;0.00;20080122;SAP;3410096494
017;20060112;1;20060112;20070111;O;1150;1031;81081000;46.50;;0.00;20060111;SAP;3377610135
017;20060112;2;20060112;20070111;K;1150;1031;61099999;1.00;;0.00;20060111;SAP;3377610135
017;20050601;1;20050601;20060111;O;1150;1031;81081000;40.50;;0.00;20050531;SAP;3346074078
017;20050601;2;20050601;20060111;K;1150;1031;61099999;1.00;;0.00;20050531;SAP;3346074078
017;20010101;1;20010101;20030331;O;6220;7;82181000;210.00;;0.00;20001026;RAP;3181628717
017;20010101;2;20010101;20030331;K;6220;7;62181000;1.00;;0.00;20001026;RAP;3181628717
017;20000101;1;20000101;20001231;O;6220;7;82181000;200.00;;0.00;19991028;RAP;3150179476
017;20000101;2;20000101;20001231;K;6220;7;62181000;1.00;;0.00;19991028;RAP;3150179476
017;19990101;1;19990101;19991231;O;6220;7;82181000;190.00;;0.00;19981023;RAP;3118228466
017;19990101;2;19990101;19991231;K;6220;7;62181000;1.00;;0.00;19981023;RAP;3118228466
017;19980101;1;19980101;19981231;O;6220;7;82181000;180.00;;0.00;19971030;RAP;3087270745
017;19980101;2;19980101;19981231;K;6220;7;62181000;1.00;;0.00;19971030;RAP;3087270745
017;19961114;1;19961114;19971231;O;6220;7;82181000;170.00;;0.00;19961113;RAP;3056967305
017;19961114;2;19961114;19971231;K;6220;7;62181000;1.00;;0.00;19961113;RAP;3056967305
017;19961002;1;19961002;19961113;O;6220;7;82181000;150.00;;0.00;19961001;RAP;3053248547
017;19961002;2;19961002;19961113;K;6220;7;62181000;1.00;;0.00;19961001;RAP;3053248547
017;19960101;1;19960101;19961001;O;6220;7;82120900;150.00;;0.00;19960422;RAP;3039240456
017;19960101;2;19960101;19961001;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052715695
018;20131205;1;20131205;99999999;O;3010;1291;83022310;73.00;;0.00;20131204;SAP;3595251616
018;20131205;2;20131205;99999999;K;3010;1291;63099999;1.00;;0.00;20131204;SAP;3595251616
018;20130101;1;20130101;20131204;O;3010;1291;83022310;73.00;;0.00;20121231;SAP;3595251616
018;20130101;2;20130101;20131204;K;3010;1291;63099999;1.00;;0.00;20121231;SAP;3595251616
018;20100101;1;20100101;20121231;O;3010;1291;83022310;71.50;;0.00;20121211;SAP;3564320413
018;20100101;2;20100101;20121231;K;3010;1291;63099999;1.00;;0.00;20121211;SAP;3564320413
018;20070627;1;20070627;20091231;O;3010;1291;83022310;68.00;;0.00;20091030;SAP;3465997303
018;20070627;2;20070627;20091231;K;3010;1291;63099999;1.00;;0.00;20091030;SAP;3465997303
018;20050601;1;20050601;20070626;O;3010;1291;83022310;68.00;;0.00;20050531;SAP;3391952535
018;20050601;2;20050601;20070626;K;3010;1291;63099999;1.00;;0.00;20050531;SAP;3391952535
018;20030103;1;20030103;20030930;O;6220;1071;82181000;50.00;;0.00;20030102;RAP;3250576318
018;20030103;2;20030103;20030930;K;6220;1071;62099999;1.00;;0.00;20030102;RAP;3250576318
018;20020101;1;20020101;20030102;O;6220;1071;82181000;50.00;;0.00;20011120;RAP;3215337471
018;20020101;2;20020101;20030102;K;6220;1071;62099999;1.00;;0.00;20011120;RAP;3215337471
018;20011201;1;20011201;20011231;O;6220;1071;82181000;110.19;;0.00;20011120;RAP;3215337390
018;20011201;2;20011201;20011231;K;6220;1071;62099999;1.00;;0.00;20011120;RAP;3215337390
018;20000101;1;20000101;20011130;O;6220;1071;82181000;90.00;;0.00;20010616;RAP;3201759080
018;20000101;2;20000101;20011130;K;6220;1071;62099999;1.00;;0.00;20010616;RAP;3201759080
018;19961114;1;19961114;19991231;O;6220;7;82181000;90.00;;0.00;20010616;RAP;3201759080
018;19961114;2;19961114;19991231;K;6220;7;62181000;1.00;;0.00;20010616;RAP;3201759080
018;19961002;1;19961002;19961113;O;6220;7;82181000;70.50;;0.00;19961001;RAP;3053248621
018;19961002;2;19961002;19961113;K;6220;7;62181000;1.00;;0.00;19961001;RAP;3053248621
018;19960101;1;19960101;19961001;O;6220;7;82120900;70.50;;0.00;19960422;RAP;3039240521
018;19960101;2;19960101;19961001;K;6220;7;62120900;1.00;;0.00;19960925;RAP;3052716018
019;20140603;1;20140603;99999999;O;3010;1231;83022330;24.00;;0.00;20140602;SAP;3610803617
019;20140603;2;20140603;99999999;K;3010;1231;63099999;1.00;;0.00;20140602;SAP;3610803617
019;20131205;1;20131205;20140602;O;3010;1291;83022310;24.00;;0.00;20131204;SAP;3610803617
019;20131205;2;20131205;20140602;K;3010;1291;63099999;1.00;;0.00;20131204;SAP;3610803617
019;20130101;1;20130101;20131204;O;3010;1291;83022310;24.00;;0.00;20121231;SAP;3595251616
019;20130101;2;20130101;20131204;K;3010;1291;63099999;1.00;;0.00;20121231;SAP;3595251616
019;20100101;1;20100101;20121231;O;3010;1291;83022310;23.90;;0.00;20121211;SAP;3564320413
019;20100101;2;20100101;20121231;K;3010;1291;63099999;1.00;;0.00;20121211;SAP;3564320413
019;20090630;1;20090630;20091231;O;3010;1291;83022310;22.70;;0.00;20091030;SAP;3465997303
019;20090630;2;20090630;20091231;K;3010;1291;63099999;1.00;;0.00;20091030;SAP;3465997303
019;20090205;1;20090205;20090629;O;3010;1291;83022310;22.70;;0.00;20090204;SAP;3455370115
019;20090205;2;20090205;20090629;K;3010;1291;63099999;1.00;;0.00;20090204;SAP;3455370115
019;20071017;1;20071017;20090204;O;3010;1291;83022310;22.70;;0.00;20071016;SAP;3442842114
019;20071017;2;20071017;20090204;K;3010;1291;63099999;1.00;;0.00;20071016;SAP;3442842114
019;20070627;1;20070627;20071016;O;3010;1291;83022310;22.70;;0.00;20070626;SAP;3401629324
019;20070627;2;20070627;20071016;K;3010;1291;63099999;1.00;;0.00;20070626;SAP;3401629324
019;20050601;1;20050601;20070626;O;3010;1291;83022310;22.70;;0.00;20050531;SAP;3391952535
019;20050601;2;20050601;20070626;K;3010;1291;63099999;1.00;;0.00;20050531;SAP;3391952535
019;20030103;1;20030103;20030930;O;6220;1071;82181000;50.00;;0.00;20030102;RAP;3250576383
019;20030103;2;20030103;20030930;K;6220;1071;62099999;1.00;;0.00;20030102;RAP;3250576383
019;20020101;1;20020101;20030102;O;6220;1071;82181000;50.00;;0.00;20011120;RAP;3215337680
019;20020101;2;20020101;20030102;K;6220;1071;62099999;1.00;;0.00;20011120;RAP;3215337680
019;20011201;1;20011201;20011231;O;6220;1071;82181000;110.19;;0.00;20011120;RAP;3215337621
019;20011201;2;20011201;20011231;K;6220;1071;62099999;1.00;;0.00;20011120;RAP;3215337621
019;20000101;1;20000101;20011130;O;6220;1151;82181000;94.00;;0.00;20010616;RAP;3201759080
019;20000101;2;20000101;20011130;K;6220;1151;62099999;1.00;;0.00;20010616;RAP;3201759080
019;19961114;1;19961114;19991231;O;6220;15;82181000;94.00;;0.00;20010616;RAP;3201759080
019;19961114;2;19961114;19991231;K;6220;15;62181000;1.00;;0.00;20010616;RAP;3201759080
019;19961002;1;19961002;19961113;O;6220;15;82181000;94.50;;0.00;19961001;RAP;3053249227
019;19961002;2;19961002;19961113;K;6220;15;62181000;1.00;;0.00;19961001;RAP;3053249227
019;19960101;1;19960101;19961001;O;6220;15;82121200;94.50;;0.00;19960422;RAP;3039240593
019;19960101;2;19960101;19961001;K;6220;15;62121200;1.00;;0.00;19960925;RAP;3052716268
020;20130104;1;20130104;99999999;O;4600;1111;82151000;46.00;;0.00;20130103;SAP;3566307617
020;20130104;2;20130104;99999999;K;4600;1111;62099999;1.00;;0.00;20130103;SAP;3566307617
020;20130101;1;20130101;20130103;O;2050;1111;82151000;46.00;;0.00;20121231;SAP;3566307617
020;20130101;2;20130101;20130103;K;2050;1111;62099999;1.00;;0.00;20121231;SAP;3566307617
020;20060915;1;20060915;20121231;O;2050;1111;82151000;45.00;;0.00;20121211;SAP;3564320413
020;20060915;2;20060915;20121231;K;2050;1111;62099999;1.00;;0.00;20121211;SAP;3564320413
020;20050706;1;20050706;20060914;O;2050;1111;82151000;45.00;;0.00;20050705;SAP;3367328496
020;20050706;2;20050706;20060914;K;2050;1111;62099999;1.00;;0.00;20050705;SAP;3367328496
020;20050527;1;20050527;20050705;O;2050;1111;82181000;45.00;;0.00;20050526;SAP;3329658047
020;20050527;2;20050527;20050705;K;2050;1111;62099999;1.00;;0.00;20050526;SAP;3329658047
020;20030101;1;20030101;20050526;O;6220;1111;82151000;45.00;;0.00;20050111;RAP;3326196068
020;20030101;2;20030101;20050526;K;6220;1111;62099999;1.00;;0.00;20030422;RAP;3326196068
020;20020101;1;20020101;20021231;O;6220;1151;82181000;45.35;;0.00;20011031;EUR;3213621519
020;20020101;2;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621519
020;20000101;1;20000101;20011231;O;6220;1151;82181000;100.00;;0.00;20011031;RAP;3213621518
020;20000101;2;20000101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621518
020;19960101;1;19960101;19991231;O;6220;15;82181000;100.00;;0.00;20010616;RAP;3201759080
020;19960101;2;19960101;19991231;K;6220;15;62181000;1.00;;0.00;20010616;RAP;3201759080
021;20140603;1;20140603;99999999;O;3270;1231;83022350;11.00;;0.00;20140602;SAP;3610803617
021;20140603;2;20140603;99999999;K;3270;1231;63099999;1.00;;0.00;20140602;SAP;3610803617
021;20130101;1;20130101;20140602;O;3270;1231;83022310;11.00;;0.00;20121231;SAP;3610803617
021;20130101;2;20130101;20140602;K;3270;1231;63099999;1.00;;0.00;20121231;SAP;3610803617
021;20100101;1;20100101;20121231;O;3270;1231;83022310;10.50;;0.00;20121211;SAP;3564320413
021;20100101;2;20100101;20121231;K;3270;1231;63099999;1.00;;0.00;20121211;SAP;3564320413
021;20070209;1;20070209;20091231;O;3270;1231;83022310;10.00;;0.00;20091030;SAP;3465997303
021;20070209;2;20070209;20091231;K;3270;1231;63099999;1.00;;0.00;20091030;SAP;3465997303
021;20060928;1;20060928;20070208;O;2050;1111;17701060;37.82;H;19.00;20060927;SAP;3380029326
021;20060928;2;20060928;20070208;K;2050;1111;62099999;1.00;;0.00;20060927;SAP;3380029326
021;20060928;3;20060928;20070208;B;2050;1111;17401010;7.19;;0.00;20060927;SAP;3380029326
021;20060915;1;20060915;20060927;O;2050;1111;17701060;45.00;H;19.00;20060914;SAP;3367328496
021;20060915;2;20060915;20060927;K;2050;1111;62099999;1.00;;0.00;20060914;SAP;3367328496
021;20060915;3;20060915;20060927;B;2050;1111;17401010;8.55;;0.00;20060914;SAP;3367328496
021;20050706;1;20050706;20060914;O;2050;1111;82152000;45.00;;0.00;20050705;SAP;3367328496
021;20050706;2;20050706;20060914;K;2050;1111;62099999;1.00;;0.00;20050705;SAP;3367328496
021;20050527;1;20050527;20050705;O;2050;1111;82181000;45.00;;0.00;20050526;SAP;3329658047
021;20050527;2;20050527;20050705;K;2050;1111;62099999;1.00;;0.00;20050526;SAP;3329658046
021;20030101;1;20030101;20050526;O;6220;1111;82152000;45.00;;0.00;20050111;RAP;3326196068
021;20030101;2;20030101;20050526;K;6220;1111;62099999;1.00;;0.00;20030422;RAP;3326196068
021;20020101;1;20020101;20021231;O;6220;1151;82181000;45.35;;0.00;20011031;EUR;3213621519
021;20020101;2;20020101;20021231;K;6220;1151;62099999;1.00;;0.00;20011031;EUR;3213621519
021;20000101;1;20000101;20011231;O;6220;1151;82181000;100.00;;0.00;20011031;RAP;3213621518
021;20000101;2;20000101;20011231;K;6220;1151;62099999;1.00;;0.00;20011031;RAP;3213621518
021;19961002;1;19961002;19991231;O;6220;15;82181000;100.00;;0.00;20010616;RAP;3201759080
021;19961002;2;19961002;19991231;K;6220;15;62181000;1.00;;0.00;20010616;RAP;3201759080
